Unfurnished,Semi-Furnished,Furnished,Furnishing,Area_sqft,Rent,BHK
0,1,0,Semi-furnished,820,26000,2
0,1,0,Semi-furnished,800,26000,2
0,1,0,Semi-furnished,700,26000,2
1,0,0,Unfurnished,850,31000,2
1,0,0,Unfurnished,850,32000,2
1,0,0,Unfurnished,850,32000,2
1,0,0,Unfurnished,850,32000,2
0,1,0,Semi-furnished,963,26000,2
1,0,0,Unfurnished,850,33000,2
0,1,0,Semi-furnished,850,26000,2
1,0,0,Unfurnished,850,33000,2
1,0,0,Unfurnished,850,34000,2
1,0,0,Unfurnished,850,35000,2
1,0,0,Unfurnished,860,30000,2
0,0,1,Furnished,590,27000,1
1,0,0,Unfurnished,869,25100,2
0,1,0,Semi-furnished,900,27000,2
0,1,0,Semi-furnished,900,27000,2
1,0,0,Unfurnished,890,27000,2
1,0,0,Unfurnished,900,23000,2
1,0,0,Unfurnished,900,24000,2
0,1,0,Semi-furnished,820,27000,2
1,0,0,Unfurnished,900,24000,2
0,1,0,Semi-furnished,850,27000,2
0,1,0,Semi-furnished,762,27000,2
1,0,0,Unfurnished,900,25000,2
1,0,0,Unfurnished,900,25000,2
0,1,0,Semi-furnished,1200,28000,2
1,0,0,Unfurnished,900,25000,2
1,0,0,Unfurnished,900,25000,2
0,1,0,Semi-furnished,920,28000,2
1,0,0,Unfurnished,900,26000,2
1,0,0,Unfurnished,900,26000,2
1,0,0,Unfurnished,900,28000,2
1,0,0,Unfurnished,900,28000,2
1,0,0,Unfurnished,900,29000,2
0,1,0,Semi-furnished,950,28000,2
1,0,0,Unfurnished,900,30000,2
1,0,0,Unfurnished,900,32000,2
1,0,0,Unfurnished,900,32000,2
0,1,0,Semi-furnished,800,28000,2
0,1,0,Semi-furnished,850,28200,2
1,0,0,Unfurnished,900,34000,2
1,0,0,Unfurnished,905,32000,2
0,1,0,Semi-furnished,850,29000,2
1,0,0,Unfurnished,1147,29000,3
1,0,0,Unfurnished,908,22100,2
1,0,0,Unfurnished,910,32000,2
0,0,1,Furnished,740,29999,2
0,1,0,Semi-furnished,750,30000,2
0,1,0,Semi-furnished,950,30000,2
1,0,0,Unfurnished,920,30000,2
1,0,0,Unfurnished,1100,30000,3
1,0,0,Unfurnished,950,25000,2
1,0,0,Unfurnished,950,25000,2
1,0,0,Unfurnished,950,28000,2
0,1,0,Semi-furnished,730,30000,2
0,0,1,Furnished,780,30000,2
0,0,1,Furnished,800,30000,2
1,0,0,Unfurnished,950,28000,2
0,0,1,Furnished,850,30000,2
1,0,0,Unfurnished,1200,30000,3
0,1,0,Semi-furnished,1200,30000,2
1,0,0,Unfurnished,950,30000,2
1,0,0,Unfurnished,950,30000,2
1,0,0,Unfurnished,950,31500,2
0,1,0,Semi-furnished,900,30000,2
1,0,0,Unfurnished,1250,30000,3
1,0,0,Unfurnished,1000,22000,2
0,0,1,Furnished,960,30000,2
0,1,0,Semi-furnished,1350,30000,3
1,0,0,Unfurnished,1000,22000,2
0,1,0,Semi-furnished,1000,30000,2
0,1,0,Semi-furnished,850,30000,2
1,0,0,Unfurnished,1500,30000,3
1,0,0,Unfurnished,1500,30000,3
0,1,0,Semi-furnished,758,30000,2
0,0,1,Furnished,1075,30000,2
1,0,0,Unfurnished,1000,23500,2
0,1,0,Semi-furnished,1120,30000,2
1,0,0,Unfurnished,1000,24000,2
0,0,1,Furnished,1100,30000,2
0,1,0,Semi-furnished,1000,30000,2
1,0,0,Unfurnished,1000,24000,2
0,1,0,Semi-furnished,1150,31000,3
0,1,0,Semi-furnished,1200,31000,2
0,1,0,Semi-furnished,850,31000,2
1,0,0,Unfurnished,1000,24500,2
1,0,0,Unfurnished,1000,25000,2
1,0,0,Unfurnished,1000,26000,2
0,0,1,Furnished,756,32000,2
0,1,0,Semi-furnished,827,32000,2
0,0,1,Furnished,780,32000,2
1,0,0,Unfurnished,1150,32000,3
0,1,0,Semi-furnished,1150,32000,3
0,1,0,Semi-furnished,750,32000,2
1,0,0,Unfurnished,1150,32000,3
0,0,1,Furnished,850,32000,2
0,0,1,Furnished,850,32000,2
1,0,0,Unfurnished,1150,32000,3
1,0,0,Unfurnished,1200,32000,3
0,1,0,Semi-furnished,1200,32000,3
1,0,0,Unfurnished,1000,28000,2
0,1,0,Semi-furnished,1200,32000,3
0,1,0,Semi-furnished,800,32000,2
0,1,0,Semi-furnished,950,32000,2
1,0,0,Unfurnished,1000,28000,2
1,0,0,Unfurnished,1200,32000,3
1,0,0,Unfurnished,1000,28000,2
1,0,0,Unfurnished,1250,32000,3
0,1,0,Semi-furnished,950,32000,2
1,0,0,Unfurnished,1280,32000,3
1,0,0,Unfurnished,1000,30000,2
1,0,0,Unfurnished,1000,30000,2
1,0,0,Unfurnished,1000,32000,2
0,0,1,Furnished,963,32000,2
1,0,0,Unfurnished,1000,33000,2
0,1,0,Semi-furnished,970,32000,2
1,0,0,Unfurnished,1000,33000,2
1,0,0,Unfurnished,1000,40000,2
1,0,0,Unfurnished,1020,25000,2
0,1,0,Semi-furnished,900,32000,2
0,1,0,Semi-furnished,1250,32000,2
0,1,0,Semi-furnished,1062,32000,2
1,0,0,Unfurnished,1050,33500,2
0,1,0,Semi-furnished,880,32000,2
0,1,0,Semi-furnished,1000,32000,2
0,0,1,Furnished,1455,32000,2
1,0,0,Unfurnished,1050,34000,2
1,0,0,Unfurnished,1050,36000,2
0,1,0,Semi-furnished,1100,33000,2
0,0,1,Furnished,869,33000,2
1,0,0,Unfurnished,1050,42000,2
0,0,1,Furnished,900,33000,2
1,0,0,Unfurnished,1059,25000,2
1,0,0,Unfurnished,1085,30000,2
0,0,1,Furnished,955,33000,2
0,1,0,Semi-furnished,1200,33000,2
1,0,0,Unfurnished,1500,33000,3
0,0,1,Furnished,1100,33000,2
1,0,0,Unfurnished,1100,24500,2
1,0,0,Unfurnished,1100,28500,2
0,0,1,Furnished,1100,34000,3
1,0,0,Unfurnished,1100,32000,2
0,0,1,Furnished,820,34000,2
1,0,0,Unfurnished,1144,23500,2
1,0,0,Unfurnished,1250,34000,3
1,0,0,Unfurnished,1278,34000,3
1,0,0,Unfurnished,1160,18800,2
1,0,0,Unfurnished,1267,34999,3
0,0,1,Furnished,710,35000,2
1,0,0,Unfurnished,1040,35000,3
1,0,0,Unfurnished,1050,35000,3
1,0,0,Unfurnished,1100,35000,3
1,0,0,Unfurnished,1100,35000,3
1,0,0,Unfurnished,1150,35000,3
0,0,1,Furnished,824,35000,2
0,0,1,Furnished,850,35000,2
1,0,0,Unfurnished,1200,25000,2
1,0,0,Unfurnished,1200,35000,3
0,0,1,Furnished,850,35000,2
0,1,0,Semi-furnished,1250,35000,3
0,1,0,Semi-furnished,1300,35000,3
0,0,1,Furnished,900,35000,2
0,1,0,Semi-furnished,1000,35000,2
0,0,1,Furnished,950,35000,2
0,1,0,Semi-furnished,1300,35000,3
0,0,1,Furnished,950,35000,2
1,0,0,Unfurnished,1350,35000,3
1,0,0,Unfurnished,1200,27000,2
0,0,1,Furnished,1000,35000,2
0,1,0,Semi-furnished,850,35000,2
0,1,0,Semi-furnished,1000,35000,2
1,0,0,Unfurnished,1300,35250,3
0,1,0,Semi-furnished,1540,35500,3
0,0,1,Furnished,630,36000,2
1,0,0,Unfurnished,1000,36000,3
1,0,0,Unfurnished,1200,36000,3
1,0,0,Unfurnished,1200,28000,2
0,0,1,Furnished,900,36000,2
1,0,0,Unfurnished,1300,36000,3
0,0,1,Furnished,950,36000,2
0,0,1,Furnished,1000,36000,2
1,0,0,Unfurnished,1200,37000,3
0,0,1,Furnished,950,37000,2
0,1,0,Semi-furnished,1360,37000,3
1,0,0,Unfurnished,1420,37000,3
0,0,1,Furnished,1065,37000,2
1,0,0,Unfurnished,1200,30000,2
0,0,1,Furnished,1100,37000,2
0,1,0,Semi-furnished,1060,37200,2
1,0,0,Unfurnished,1000,38000,3
1,0,0,Unfurnished,1150,38000,3
0,0,1,Furnished,850,38000,2
1,0,0,Unfurnished,1200,38000,3
0,1,0,Semi-furnished,1200,38000,3
0,1,0,Semi-furnished,900,38000,2
1,0,0,Unfurnished,1500,38000,3
1,0,0,Unfurnished,1508,38000,3
1,0,0,Unfurnished,1500,38500,3
1,0,0,Unfurnished,1250,39000,3
0,0,1,Furnished,950,39500,2
0,0,1,Furnished,990,40000,3
1,0,0,Unfurnished,1000,40000,3
0,0,1,Furnished,750,40000,2
0,0,1,Furnished,1100,40000,3
0,1,0,Semi-furnished,1200,40000,3
0,1,0,Semi-furnished,1200,40000,3
1,0,0,Unfurnished,1200,40000,3
1,0,0,Unfurnished,1200,40000,3
1,0,0,Unfurnished,1200,40000,3
1,0,0,Unfurnished,1250,40000,3
1,0,0,Unfurnished,1250,40000,3
0,0,1,Furnished,1250,40000,3
1,0,0,Unfurnished,1280,40000,3
0,1,0,Semi-furnished,1300,40000,3
0,1,0,Semi-furnished,1300,40000,3
0,1,0,Semi-furnished,1300,40000,3
0,0,1,Furnished,1300,40000,3
1,0,0,Unfurnished,1300,40000,3
1,0,0,Unfurnished,1300,40000,3
1,0,0,Unfurnished,1250,31500,2
0,0,1,Furnished,1350,40000,3
0,1,0,Semi-furnished,1350,40000,3
0,0,1,Furnished,960,40000,2
1,0,0,Unfurnished,1400,40000,3
0,0,1,Furnished,1400,40000,3
1,0,0,Unfurnished,1400,40000,3
1,0,0,Unfurnished,1500,40000,3
1,0,0,Unfurnished,1500,40000,3
0,0,1,Furnished,1500,40000,3
1,0,0,Unfurnished,1500,40000,3
0,0,1,Furnished,1000,40000,2
0,1,0,Semi-furnished,1500,40000,3
0,0,1,Furnished,1000,40000,2
0,1,0,Semi-furnished,1600,40000,3
1,0,0,Unfurnished,1650,40000,3
0,0,1,Furnished,1700,40000,3
0,0,1,Furnished,1100,40000,2
1,0,0,Unfurnished,980,41000,3
0,0,1,Furnished,1300,41000,3
0,1,0,Semi-furnished,1345,42000,4
1,0,0,Unfurnished,1100,42000,3
1,0,0,Unfurnished,1150,42000,3
0,0,1,Furnished,1150,42000,3
1,0,0,Unfurnished,1250,42000,3
0,0,1,Furnished,1250,42000,3
0,0,1,Furnished,900,42000,2
0,1,0,Semi-furnished,1300,42000,3
1,0,0,Unfurnished,1350,42000,3
1,0,0,Unfurnished,1350,42000,3
1,0,0,Unfurnished,1350,42000,3
1,0,0,Unfurnished,1500,30000,2
0,1,0,Semi-furnished,1044,42300,3
0,1,0,Semi-furnished,1600,42800,3
1,0,0,Unfurnished,1150,43000,3
0,0,1,Furnished,1200,43000,3
1,0,0,Unfurnished,1435,43000,3
0,0,1,Furnished,700,43200,2
0,0,1,Furnished,1020,44000,2
0,1,0,Semi-furnished,1325,44999,3
0,0,1,Furnished,950,45000,3
0,1,0,Semi-furnished,1040,45000,3
1,0,0,Unfurnished,1050,45000,3
1,0,0,Unfurnished,1100,45000,3
1,0,0,Unfurnished,1200,45000,3
0,1,0,Semi-furnished,1200,45000,3
1,0,0,Unfurnished,1200,45000,3
0,0,1,Furnished,1200,45000,3
0,1,0,Semi-furnished,1200,45000,3
0,1,0,Semi-furnished,1250,45000,3
1,0,0,Unfurnished,1250,45000,3
1,0,0,Unfurnished,1250,45000,3
1,0,0,Unfurnished,1250,45000,3
1,0,0,Unfurnished,1300,45000,3
1,0,0,Unfurnished,1300,45000,3
0,0,1,Furnished,1300,45000,3
0,0,1,Furnished,1345,45000,3
1,0,0,Unfurnished,1350,45000,3
1,0,0,Unfurnished,1350,45000,3
0,1,0,Semi-furnished,1350,45000,3
0,0,1,Furnished,1350,45000,3
1,0,0,Unfurnished,1350,45000,3
0,1,0,Semi-furnished,1375,45000,3
1,0,0,Unfurnished,1400,45000,3
1,0,0,Unfurnished,1430,45000,3
0,1,0,Semi-furnished,1450,45000,3
1,0,0,Unfurnished,1475,45000,3
0,0,1,Furnished,1500,45000,3
0,0,1,Furnished,1500,45000,3
1,0,0,Unfurnished,1500,45000,3
1,0,0,Unfurnished,1540,45000,3
0,1,0,Semi-furnished,1605,45000,3
0,1,0,Semi-furnished,1750,45000,3
1,0,0,Unfurnished,1250,46000,3
1,0,0,Unfurnished,1190,48000,3
0,0,1,Furnished,1220,48000,3
1,0,0,Unfurnished,1350,48000,3
1,0,0,Unfurnished,1435,48000,3
1,0,0,Unfurnished,1200,49000,3
1,0,0,Unfurnished,1250,49000,3
0,1,0,Semi-furnished,1150,50000,3
0,1,0,Semi-furnished,1170,50000,3
0,1,0,Semi-furnished,1200,50000,3
0,1,0,Semi-furnished,900,50000,2
0,1,0,Semi-furnished,1300,50000,3
1,0,0,Unfurnished,1300,50000,3
0,0,1,Furnished,1300,50000,3
1,0,0,Unfurnished,1350,50000,3
1,0,0,Unfurnished,1350,50000,3
1,0,0,Unfurnished,1400,50000,3
0,1,0,Semi-furnished,1400,50000,3
0,0,1,Furnished,1450,50000,3
1,0,0,Unfurnished,1495,50000,3
1,0,0,Unfurnished,1500,50000,3
1,0,0,Unfurnished,1500,50000,3
0,1,0,Semi-furnished,1500,50000,3
1,0,0,Unfurnished,1500,50000,3
1,0,0,Unfurnished,1500,50000,3
0,1,0,Semi-furnished,1850,50000,3
0,0,1,Furnished,1250,52000,3
0,0,1,Furnished,1280,53000,3
1,0,0,Unfurnished,1900,54000,3
0,0,1,Furnished,1100,55000,3
0,0,1,Furnished,1100,55000,3
0,0,1,Furnished,1250,55000,3
1,0,0,Unfurnished,1400,55000,3
1,0,0,Unfurnished,1450,55000,3
0,0,1,Furnished,1600,55000,3
0,1,0,Semi-furnished,1900,55000,3
0,0,1,Furnished,2150,55000,2
0,1,0,Semi-furnished,1750,56000,3
0,1,0,Semi-furnished,1150,57000,3
1,0,0,Unfurnished,1400,58000,3
0,0,1,Furnished,1400,58500,3
0,0,1,Furnished,1100,60000,3
0,0,1,Furnished,1200,60000,3
0,0,1,Furnished,1300,60000,3
0,1,0,Semi-furnished,1365,60000,3
1,0,0,Unfurnished,1500,60000,3
0,0,1,Furnished,1558,60000,3
1,0,0,Unfurnished,1650,60000,3
1,0,0,Unfurnished,1700,60000,3
0,0,1,Furnished,1402,62000,3
0,0,1,Furnished,1520,62000,3
1,0,0,Unfurnished,1500,65000,4
0,1,0,Semi-furnished,1650,65000,4
1,0,0,Unfurnished,1200,65000,3
1,0,0,Unfurnished,1200,65000,3
0,1,0,Semi-furnished,1400,65000,3
0,0,1,Furnished,1450,65000,3
1,0,0,Unfurnished,1550,65000,3
1,0,0,Unfurnished,1600,65000,3
0,1,0,Semi-furnished,1710,65000,3
1,0,0,Unfurnished,1750,65000,3
1,0,0,Unfurnished,1750,65000,3
1,0,0,Unfurnished,1750,65000,3
0,1,0,Semi-furnished,2230,65000,3
1,0,0,Unfurnished,1750,67000,4
0,1,0,Semi-furnished,1750,67000,3
0,1,0,Semi-furnished,1650,70000,4
1,0,0,Unfurnished,2000,70000,4
0,0,1,Furnished,1600,70000,3
1,0,0,Unfurnished,1600,70000,3
1,0,0,Unfurnished,1650,70000,3
1,0,0,Unfurnished,1650,70000,3
1,0,0,Unfurnished,1650,70000,3
0,0,1,Furnished,2100,70000,3
0,1,0,Semi-furnished,1850,73000,3
0,0,1,Furnished,1150,75000,3
0,0,1,Furnished,1230,75000,3
0,0,1,Furnished,1300,75000,3
0,1,0,Semi-furnished,1630,75000,3
1,0,0,Unfurnished,1650,75000,3
0,0,1,Furnished,1650,75000,3
1,0,0,Unfurnished,1650,75000,3
0,1,0,Semi-furnished,1650,75000,3
0,0,1,Furnished,1700,75000,3
1,0,0,Unfurnished,1750,75000,3
0,1,0,Semi-furnished,1800,75000,3
0,0,1,Furnished,1800,75000,3
0,0,1,Furnished,1800,75000,3
0,0,1,Furnished,1800,75000,3
0,0,1,Furnished,1132,80000,3
0,1,0,Semi-furnished,1900,80000,4
0,0,1,Furnished,1150,80000,3
0,0,1,Furnished,1402,80000,3
0,0,1,Furnished,1650,80000,3
0,1,0,Semi-furnished,1650,80000,3
1,0,0,Unfurnished,1750,80000,3
0,0,1,Furnished,1750,85000,3
0,1,0,Semi-furnished,1800,85000,3
0,0,1,Furnished,1850,85000,3
1,0,0,Unfurnished,1915,85000,3
0,0,1,Furnished,1700,88000,3
0,0,1,Furnished,2100,88000,3
0,1,0,Semi-furnished,2300,89000,3
0,0,1,Furnished,1482,90000,3
0,0,1,Furnished,1500,95000,3
0,1,0,Semi-furnished,2000,110000,4
0,0,1,Furnished,2200,110000,4
1,0,0,Unfurnished,2200,110000,4
1,0,0,Unfurnished,2450,110000,4
0,0,1,Furnished,2000,110000,3
0,0,1,Furnished,2000,110000,3
0,1,0,Semi-furnished,1680,120000,4
1,0,0,Unfurnished,2100,120000,4
1,0,0,Unfurnished,2200,120000,4
0,0,1,Furnished,1700,120000,3
0,0,1,Furnished,1744,120000,3
0,0,1,Furnished,1800,120000,3
0,0,1,Furnished,1930,130000,4
1,0,0,Unfurnished,2500,130000,4
0,0,1,Furnished,1800,130000,3
1,0,0,Unfurnished,2100,140000,4
0,0,1,Furnished,2200,140000,4
0,0,1,Furnished,1700,150000,4
0,1,0,Semi-furnished,2600,150000,4
1,0,0,Unfurnished,2600,150000,4
0,0,1,Furnished,2200,160000,4
0,0,1,Furnished,2360,160000,4
0,0,1,Furnished,2400,190000,4
0,1,0,Semi-furnished,2800,200000,4
0,0,1,Furnished,3200,200000,4
0,1,0,Semi-furnished,3400,230000,4
0,1,0,Semi-furnished,3600,230000,4
0,0,1,Furnished,3700,230000,4
0,1,0,Semi-furnished,2600,240000,4
0,0,1,Furnished,2000,250000,4
0,0,1,Furnished,2600,250000,4
0,0,1,Furnished,2600,250000,4
0,0,1,Furnished,2700,250000,4
0,0,1,Furnished,2700,250000,4
0,0,1,Furnished,3000,250000,4
1,0,0,Unfurnished,3400,250000,4
1,0,0,Unfurnished,3300,300000,4
